id,translation
4767,"{'de': 'In gleicher Weise sorgte er für die Mundvorräthe, und John Mangles war vorsichtig genug, sich auf zwei Jahre mit Lebensmitteln zu versehen. An Geld fehlte es nicht, und es langte auch noch, eine Kanone anzuschaffen, die auf dem Vordercastell der Yacht angebracht wurde; man wußte nicht, was vorfallen konnte, und es ist immer gut, wenn man im Stande ist, einen Achtpfünder vier Meilen weit zu schleudern.', 'nl': 'Dezelfde voorzorg werd voor de bottelarij genomen, en John Mangles nam voor twee jaar levensmiddelen aan boord; hij had geen gebrek aan geld, ja zelfs genoeg om een draaibas te koopen, die op de voorplecht van het jagt geplaatst werd; men wist niet wat er gebeuren kon, en het is altijd goed op een afstand van vier mijlen een achtponder te kunnen toezenden.'}"
4768,"{'de': 'John Mangles, muß man gestehen, verstand sich auf sein Geschäft; hatte er auch nur eine Vergnügungs-Yacht zu commandiren, so war er doch einer der besten Kapitäne von Glasgow; er stand im dreißigsten Jahre, und hatte etwas derbe Züge, die jedoch von Muth und Güte zeugten.', 'nl': 'En John Mangles had er verstand van; al kommandeerde hij maar een pleizierjagt, hij werd toch onder de beste schippers van Glasgow gerekend; hij was dertig jaar en had eenigzins harde trekken, maar die toch moed en goedheid uitdrukten.'}"
4769,"{'de': 'Er war im Schlosse geboren, von der Familie Glenarvan auferzogen und zum vortrefflichen Seemann gebildet. John Mangles hatte bei weiten Seefahrten schon öfters Beweise von Geschicklichkeit, Thatkraft und kaltem Blut gegeben.', 'nl': 'Hij was op het kasteel geboren, door de familie Glenarvan groot gebragt en tot een uitmuntend zeeman opgegroeid; menigmaal gaf John Mangles op zijn lange zeereizen blijken van bekwaamheid, geestkracht en koelbloedigheid.'}"
4770,"{'de': 'Als ihm Lord Glenarvan das Commando des Duncan anbot, nahm er es sehr gerne an, denn er liebte den Herrn von Malcolm-Castle wie einen Bruder, und suchte, obwohl er bisher noch nicht mit ihm zusammengetroffen, Gelegenheit, sich für ihn aufzuopfern.', 'nl': 'Toen lord Glenarvan hem het bevel over de _Duncan_ aanbood, nam hij dit gaarne aan; want hij beminde den heer van Malcolm-Castle als een vriend, en had tot nu toe te vergeefs naar een gelegenheid gezocht om hem van dienst te zijn.'}"
4771,"{'de': 'Der Untercommandant, Tom Austin, war ein alter Seemann, der alles Vertrauen verdiente; die Bemannung des Duncan zählte mit Einschluß des Kapitäns und seines Stellvertreters fünfundzwanzig Köpfe. Sie gehörten alle der Grafschaft Dumbarton an, lauter erprobte Seeleute, Söhne von Lehnträgern der Familie, und bildeten an Bord des Schiffes einen echten altschottischen Stamm wackerer Leute, denen nicht einmal der herkömmliche Dudelsack fehlte.', 'nl': 'De eerste stuurman, Tom Austin, was een oud zeeman, die alle vertrouwen verdiende; de bemanning der _Duncan_ bestond uit vijf en twintig koppen met inbegrip van den kapitein en den eersten stuurman; allen behoorden in het graafschap Dumbarton te huis; allen, beproefde matrozen, waren zonen van pachters der familie, en vormden aan boord een ware clan van dappere mannen, bij wie zelfs de vaderlandsche ""piperbag"" niet gemist werd.'}"
4772,"{'de': 'Lord Glenarvan hatte da eine Schaar guter Unterthanen bei sich, die ihres Gewerbes froh waren, ergeben, muthig, tüchtig in der Waffenführung und im Matrosendienst, und fähig, ihn bei den kühnsten Unternehmungen zu begleiten.', 'nl': 'Lord Glenarvan had in hen een troep flinke gasten, die smaak vonden in hun beroep, verknocht, moedig en bekwaam waren in het hanteeren der wapens zoowel als in het bestuur van een schip, en die genegen waren om hem op de gevaarlijkste togten te volgen.'}"
4773,"{'de': 'Als die Mannschaft des Duncan erfuhr, wohin die Fahrt gerichtet war, konnte sie ihre freudige Bewegung nicht unterdrücken, und das Echo der Felsen von Dumbarton hallte von begeistertem Hurrahrufen wieder.', 'nl': ""Toen de bemanning der _Duncan_ het deel der reis vernam, konden pij hun blijde ontroering niet bedwingen, en de echo's der rotsen, van Dumbarton weerkaatsten hun opgewonden hoera.""}"
4774,"{'de': 'Während John Mangles in voller Beschäftigung war, sein Schiff auszurüsten und zu versorgen, vergaß er nicht, die Gemächer des Lords und der Lady Glenarvan für eine weite Fahrt einzurichten.', 'nl': 'Te midden van de werkzaamheden van het laden en proviandeeren van het schip vergat John Mangles niet om de vertrekken van lord en lady Glenarvan voor een lange zeereis in te rigten.'}"
4775,"{'de': 'Ebenso mußte er für die Kinder des Kapitän Grant Kämmerchen herrichten, denn die Lady hatte Mary die Erlaubniß, sie an Bord des Duncan zu begleiten, nicht versagen können.', 'nl': 'Hij moest ook de hutten der kinderen van kapitein Grant in orde brengen; want lady Helena had aan Mary het verlof niet kunnen weigeren om haar aan boord der _Duncan_ te volgen.'}"
4776,"{'de': 'Was Robert betrifft, so wäre der lieber in den untersten Schiffsraum gekrochen, als daß er nicht mitgefahren wäre. Hätte er, wie Nelson und Franklin, als Schiffsjunge dienen müssen, er wäre auf dem Duncan mitgefahren.', 'nl': 'Wat haar broeder aangaat, deze zou zich veeleer in het ruim van het jagt verborgen hebben dan niet mede te gaan; al had hij als scheepsjongen dienst moeten doen, zooals Nelson en Franklin, dan zou hij zich nog op de _Duncan_ ingescheept hebben.'}"
4777,"{'de': 'Solch einem Jungen konnte man nicht widerstehen.', 'nl': 'Hoe zou men zulk een knaap iets hebben kunnen weigeren?'}"
4778,"{'de': 'Man versuchte es auch nicht.', 'nl': 'Men beproefde het dan ook niet eens.'}"
4779,"{'de': 'Selbst das mußte man ihm nachgeben, daß er nicht als Passagier mitfuhr, denn er wollte Dienste verrichten, als Schiffsjunge, Lehrling oder Matrose.', 'nl': 'Zelfs moest men er in bewilligen om hem ""niet mede te nemen"" als passagier; want hij wilde dienen als scheepsjongen, ligt matroos of matroos.'}"
4780,"{'de': 'John Mangles wurde beauftragt, ihn das Seemannsgeschäft zu lehren.', 'nl': 'John Mangles kreeg last om hem het zeemansberoep te leeren.'}"
4781,"{'de': '»Gut, sagte Robert, und er verschone mich nicht mit der Peitsche, wenn ich es nicht recht mache!', 'nl': '""Goed!"" zeide Robert, ""en spaar de zweep niet, als ik niet goed oppas!""'}"
4782,"{'de': '– Laß das nur gut sein, lieber Junge«, erwiderte Glenarvan mit ernster Miene, und ohne beizufügen, daß die neunschwänzige Katze hier nicht Brauch, und an Bord des Duncan auch völlig überflüssig war.', 'nl': '""Wees maar gerust, mijn jongen!"" antwoordde Glenarvan met een ernstig gelaat, zonder er echter bij te voegen, dat het gebruik der kat met negen staarten aan boord der _Duncan_ verboden en ook geheel noodeloos was.'}"
4783,"{'de': 'Die Passagierliste vollständig zu geben, ist nur noch der Major Mac Nabbs zu nennen.', 'nl': 'Om de rol der passagiers vol te maken, moet alleen nog de majoor Mac Nabbs genoemd worden.'}"
4784,"{'de': ""Der Major war ein Fünfziger von ruhiger, gesetzter Haltung, der hinging, wo man's haben wollte, eine vortreffliche, tüchtige Natur, bescheiden, schweigsam, friedlich und sanft; stets einstimmig mit Jedem über jeden Gegenstand, widersprach er nicht, disputirte nicht, wurde nicht auffahrend; ebenso ruhig, wie die Treppe zu seinem Schlafzimmer hinauf, betrat er die Böschung eines Walles, wenn Bresche geschossen wurde, ließ sich durch nichts in der Welt in Verlegenheit, niemals außer Fassung bringen, nicht einmal durch eine Kanonenkugel, und gewiß wird er noch bis zu seinem Tode nicht mehr in Zorn zu bringen sein."", 'nl': 'De majoor was vijftig jaar oud, had een kalm en regelmatig gelaat, ging waarheen een bevel hem riep, en had een uitmuntend en volmaakt karakter, altijd bescheiden, stilzwijgend, vredelievend en zachtzinnig; hij was het altijd met een ieder en over alles eens, hij sprak niets tegen, twistte niet, werd niet boos; hij beklom even bedaard de helling van een tusschenwal, waarin bres was geschoten, als de trap naar zijn slaapkamer; niets ter wereld deed hem ontroeren, hij ging nooit uit den weg, zelfs niet voor een kanonskogel, en zonder twijfel zal hij sterven zonder ooit gelegenheid te hebben gehad om boos te worden.'}"
4785,"{'de': 'Dieser Mann besaß in hohem Grade nicht allein den gewöhnlichen Muth des Schlachtfeldes, die physische, nur auf Muskelstärke beruhende Tapferkeit, sondern mehr noch, moralischen Muth, d.h. Stärke der Seele.', 'nl': 'Die man bezat in den hoogsten graad niet maar alleen den gewonen moed der slagvelden, die physieke dapperheid, welke alleen het gevolg der spierkracht is, maar iets beters, zedelijken moed, dat wil zeggen zielskracht.'}"
4786,"{'de': 'Hatte er einen Fehler, so bestand er darin, daß er von Kopf bis zu den Füßen durch und durch Schotte war, ein echter Caledonier, der hartnäckig an den alten Gebräuchen seines Landes hing.', 'nl': 'Het eenige gebrek, dat hij had, indien het een gebrek is, was dat hij door merg en been een Schot was, een volbloed Caledoniër, die stijfhoofdig vast bleef houden aan de oude gewoonten van zijn land.'}"
4787,"{'de': 'Darum wollte er auch nie in englischen Kriegsdienst treten, und erwarb sich seinen Majorsgrad im zweiundvierzigsten Regiment der schwarzen Garde-Hochländer, das nur aus schottischen Edelleuten bestand.', 'nl': 'Daarom had hij ook nooit Engeland willen dienen, en zijn majoorsrang had hij verworven in het 42ste regiment der Highland-Black-Watch, de zwarte garde, welker compagniën alleen uit schotsche edellieden bestonden.'}"
4788,"{'de': 'Als Verwandter der Familie Glenarvan hatte Mac Nabbs seine Stelle im Schloß Malcolm, als Major fand er es ganz natürlich, daß er zu den Passagieren des Duncan gehörte.', 'nl': 'In hoedanigheid van neef der Glenarvans bewoonde Mac Nabbs het kasteel Malcolm, en in hoedanigheid van majoor vond hij het heel natuurlijk om als passagier met de _Duncan_ mede te gaan.'}"
4789,"{'de': 'Diese Personen also befanden sich auf der Yacht, welche durch unvorhergesehene Umstände die Bestimmung erhielt, eine der merkwürdigsten Reisen der Neuzeit auszuführen.', 'nl': 'Deze waren de personen aan boord van dat jagt, dat door onvoorziene omstandigheden geroepen werd om een der verbazendste reizen der nieuwere tijden te ondernemen.'}"
4790,"{'de': 'Seit ihrer Ankunft am Dampfboot-Quai zu Glasgow hatte sie die Neugierde des Publicums allein auf sich gezogen; täglich wurde sie von einer zahllosen Menge besucht; man hatte nur für sie Interesse, sprach nur von ihr, zu großem Aerger der andern Kapitäne im Hafen, unter anderm des Kapitäns Burton, Commandant des prachtvollen Dampfbootes »Scotia«, der neben dem Duncan ankerte und nach Calcutta zu fahren im Begriff war. Einsegnung der Theilnehmer an der Fahrt.', 'nl': 'Sedert het te Glasgow aan de aanlegplaats der stoombooten lag, had het de algemeene nieuwsgierigheid gaande gemaakt; dagelijks werd het door een talrijke menigte bezocht; men stelde in niets anders belang, men sprak van niets anders, tot groote spijt der andere kapiteins in de haven, onder anderen van kapitein Burton der _Scotia_, een prachtige boot, die digt bij de _Duncan_ lag en naar Calcutta bestemd was.'}"
4791,"{'de': '(S. 41.) In Betracht seiner Größe konnte die Scotia den Duncan wie ein bloßes Küstenboot ansehen.', 'nl': 'Om haar grootte had de _Scotia_ regt om de _Duncan_ als een eenvoudig adviesjagt te beschouwen!'}"
4792,"{'de': 'Dennoch zog die Yacht des Lord Glenarvan alles Interesse auf sich, welches täglich zunahm.', 'nl': 'En toch werd alleen het jagt van lord Glenarvan met een belangstelling beschouwd, die nog bij den dag toenam.'}"
4793,"{'de': 'In der That rückte der Zeitpunkt der Abfahrt heran: Kapitän Mangles erwies sich rührig und geschickt. Einen Monat nach seiner Probefahrt im Golf des Clyde war der Duncan völlig hergerichtet, mit Vorräthen und Lebensmitteln versehen, im Stande in See zu gehen.', 'nl': 'Inmiddels naderde het oogenblik van vertrek met rassche schreden; John Mangles had zijn bekwaamheid en vlugheid getoond; een maand na haar proeftogten op de golf van de Clyde kon de _Duncan_ geladen, geproviandeerd en opgetuigd zee kiezen.'}"
4794,"{'de': 'Die Abfahrt wurde auf den 25. August gesetzt, wodurch es der Yacht möglich ward, gegen den Anfang des Frühlings in die südlichen Gegenden zu gelangen.', 'nl': 'Het vertrek werd op den 25sten Augustus bepaald, waardoor het jagt tegen het begin der lente in de zuidelijke breedten aldaar kon aankomen.'}"
4795,"{'de': 'Es fehlte nicht, daß dem Lord Glenarvan, sobald sein Vorhaben bekannt wurde, manche Bemerkungen über die Beschwerden und Gefahren der Reise gemacht wurden; aber er beachtete sie nicht im Mindesten, und rüstete sich zur Abreise.', 'nl': 'Zoodra het plan van lord Glenarvan bekend werd, had het niet ontbroken aan bedenkingen over de vermoeijenissen en gevaren der reis; maar hij stoorde zich er niet aan, en maakte zich gereed om Malcolm-Castle te verlaten.'}"
4796,"{'de': 'Auch tadelten ihn Viele, welche ihn aufrichtig bewunderten.', 'nl': 'Bovendien waren er onder de bedillers velen, die hem opregtelijk bewonderden.'}"
4797,"{'de': 'Doch die öffentliche Meinung erklärte sich unumwunden zu Gunsten des schottischen Lord, und alle Journale, mit Ausnahme der Regierungsorgane, tadelten einstimmig das Verhalten der Commissäre bei dieser Gelegenheit.', 'nl': 'Ook verklaarde de openbare meening zich ronduit voor den schotschen lord, en alle dagbladen, met uitzondering der ""regerings-organen"", gispten eenparig het gedrag van de commissarissen der Admiraliteit in deze zaak.'}"
4798,"{'de': 'Uebrigens war Lord Glenarvan für das Lob ebensowenig empfänglich, wie für den Tadel; er that seine Pflicht, und kümmerte sich sonst um nichts.', 'nl': 'Maar lord Glenarvan was even ongevoelig voor blaam als voor lof: hij deed zijn pligt, en bekommerde zich weinig om het overige.'}"
4799,"{'de': 'Am 24. August verließen Glenarvan, Lady Helena, der Major Mac Nabbs, Mary und Robert Grant, Mr. Olbinett, Proviantmeister der Yacht, und seine Frau Mrs. Olbinett, welche zur Bedienung der Lady Glenarvan gehörte, Malcolm-Castle nach rührendem Abschied von der Dienerschaft.', 'nl': 'Den 24sten Augustus verlieten Glenarvan, lady Helena, de majoor Mac Nabbs, Mary en Robert Grant, Olbinett, de hofmeester van het jagt en zijn vrouw, jufvrouw Olbinett, die in dienst was van lady Glenarvan, Malcolm-Castle, na een roerend afscheid van de huisbedienden te hebben genomen.'}"
4800,"{'de': 'Einige Stunden nachher waren sie an Bord eingerichtet.', 'nl': 'Eenige uren later waren zij aan boord.'}"
4801,"{'de': 'Die Bewohner Glasgows zollten Lady Helena, der jungen muthigen Frau, welche auf die ruhigen Freuden eines reichen Lebens verzichtete, um Schiffbrüchigen Beistand zu leisten, theilnehmende Bewunderung.', 'nl': 'De inwoners van Glasgow begroetten met ingenomenheid en bewondering lady Helena, de jonge en moedige vrouw, die vrijwillig afstand deed van de rustige genoegens van een weelderig leven en de schipbreukelingen te hulp snelde.'}"
4802,"{'de': ""Die Gemächer Lord Glenarvan's und seiner Gemahlin nahmen im Hinterverdeck des Duncan den ganzen hinteren Raum ein; sie bestanden aus zwei Schlafzimmern, einem Salon und zwei Ankleidecabinetten; sodann befand sich darin ein gemeinsamer viereckiger Raum, umgeben von sechs Cabinen, von welchen fünf für Mary und Robert Grant, Herr und Frau Olbinett und den Major Mac Nabbs bestimmt waren."", 'nl': 'De vertrekken van lord Glenarvan en zijn vrouw besloegen het geheele achterschip der _Duncan_; zij bestonden uit twee slaapkamers, een salon en twee kleedkamers; eindelijk was er een algemeene kamer, omringd door zes hutten, waarvan vijf bewoond werden door Mary en Robert Grant, Olbinett en zijn vrouw, en den majoor Mac Nabbs.'}"
4803,"{'de': ""Die Cabinen John Mangles' und Tom Austin's befanden sich im Hintergrund und hatten einen Aufgang zum Oberverdeck."", 'nl': 'De hutten van John Mangles en Tom Austin kwamen op het dek uit.'}"
4804,"{'de': 'Die Mannschaft war im Zwischenverdeck untergebracht, und sehr bequem, denn die Yacht führte keine andere Ladung als Kohlen, Mundvorräthe und Waffen.', 'nl': 'De bemanning was tusschendeks gehuisvest, en zeer op haar gemak; want het jagt had geen andere lading dan de kolen, de levensmiddelen en de wapenen.'}"
4805,"{'de': 'Es hatte daher dem Kapitän nicht an Platz gemangelt für die weiteren Vorräthe und Bedürfnisse; und John Mangles hatte ihn gut benutzt.', 'nl': 'Het had dus John Mangles niet aan plaats ontbroken voor de inwendige inrigting, en hij had er een goed gebruik van gemaakt.'}"
4806,"{'de': 'Die Abfahrt des Duncan war auf die Nacht vom 24. zum 25. August festgesetzt, beim Beginn der Ebbe um drei Uhr.', 'nl': 'De _Duncan_ zou in den nacht van den 24sten op den 25sten Augustus vertrekken; want des morgens ten drie ure begon de eb.'}"
4807,"{'de': 'Zuvor jedoch waren die Bewohner Glasgows Zeugen einer rührenden Ceremonie.', 'nl': 'Maar vooraf waren de inwoners van Glasgow getuigen van een aandoenlijke plegtigheid.'}"
